variant,seed,step,slot,block_start_index,top1_expert,runner_up_expert,final_dominant_expert_for_slot,common_argmax_expert,common_predicts_final_expert,total_margin,reconstructed_margin,reconstruction_error,common_margin,slot_margin,position_margin,residual_margin,common_margin_abs_frac,slot_margin_abs_frac,position_margin_abs_frac,residual_margin_abs_frac,dominant_component,alpha,cancel_until,source_variant
R2P2_alpha_0.2,20260527,2,0,9,0,3,,3,,0.4536176919937134,0.4536177068948746,1.4901161193847656e-08,-0.041788503527641296,0.5673537850379944,0.0772346705198288,-0.1491822451353073,0.09212273741787928,1.2507311664683864,0.1702637967676516,0.3288721929685556,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,0,1,3,,3,,0.24424225091934204,0.24424241483211517,1.6391277313232422e-07,-0.5461100935935974,0.6645148396492004,-0.22966982424259186,0.355507493019104,2.2359362130753677,2.720720256826687,0.9403361759814335,1.4555528033374778,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,1,1,3,,3,,0.15618950128555298,0.15618979930877686,2.980232238769531e-07,-0.5461100935935974,0.6645148396492004,-0.15730440616607666,0.1950894594192505,3.4964583989238385,4.254542297528073,1.0071381550702654,1.24905616455346,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,2,1,3,,3,,0.13074886798858643,0.13074905425310135,1.862645149230957e-07,-0.5461100935935974,0.6645148396492004,-0.08307971805334091,0.09542402625083923,4.176786399720642,5.082375471940671,0.6354144347971966,0.7298267871747017,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,3,1,3,,3,,0.1168283224105835,0.11682853102684021,2.086162567138672e-07,-0.5461100935935974,0.6645148396492004,-0.02856075018644333,0.02698453515768051,4.674466621837969,5.687960127629137,0.24446769068607294,0.23097597055999478,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,4,1,3,,3,,0.10657960176467896,0.1065798457711935,2.4400651454925537e-07,-0.5461100935935974,0.6645148396492004,0.01346777006983757,-0.025292670354247093,5.123964478675517,6.234915768557733,0.12636348651005055,0.23731248696248383,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,5,1,0,,3,,0.08969283103942871,0.0896928422152996,1.1175870895385742e-08,-0.5043216943740845,0.638588547706604,0.02915295585989952,-0.07372696697711945,5.622764813303597,7.119727856799194,0.32503105902727014,0.8219939779212597,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,6,1,0,,3,,0.061431705951690674,0.06143175810575485,5.21540641784668e-08,-0.5043216943740845,0.638588547706604,0.040936678647994995,-0.11377177387475967,8.209469142378667,10.395097088932939,0.6663770444562817,1.8520041420342248,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,7,1,0,,3,,0.03610914945602417,0.036109160631895065,1.1175870895385742e-08,-0.5043216943740845,0.638588547706604,0.04997782036662102,-0.14813551306724548,13.966590240190422,17.68495124717115,1.3840763662264304,4.102437063704687,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,8,1,0,,3,,0.01393139362335205,0.013931341469287872,5.21540641784668e-08,-0.5043216943740845,0.638588547706604,0.05718276649713516,-0.17751827836036682,36.20037650280238,45.838095238095235,4.104597719590981,12.742320198519659,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,1,9,0,1,,3,,0.006303846836090088,0.0063038170337677,2.9802322387695312e-08,0.5043216943740845,-0.638588547706604,-0.0628947913646698,0.20346546173095703,80.00221253581188,101.30140600032148,9.977208044553285,32.276396781422264,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,2,0,2,0,,3,,0.6284232139587402,0.6284231692552567,4.470348358154297e-08,-0.6042673587799072,0.42883217334747314,0.21635480225086212,0.5875035524368286,0.9615611666751398,0.6823939087896721,0.3442820020729965,0.9348851846765193,common,0.2,,original
R2P2_alpha_0.2,20260527,2,2,1,2,0,,3,,0.02942824363708496,0.029428220354020596,2.3283064365386963e-08,-0.6042673587799072,0.42883217334747314,-0.010523536242544651,0.21538694202899933,20.533585566024744,14.572129367824939,0.3575998748794873,7.319055281898389,common,0.2,,original
R2P2_alpha_0.2,20260527,2,2,2,0,2,,3,,0.12914341688156128,0.12914333119988441,8.568167686462402e-08,0.6042673587799072,-0.42883217334747314,0.026103656738996506,-0.07239551097154617,4.679041126301366,3.3205887199094275,0.20212920928781394,0.5605822791411879,common,0.2,,original
R2P2_alpha_0.2,20260527,2,2,3,0,2,,3,,0.21348226070404053,0.21348214708268642,1.1362135410308838e-07,0.6042673587799072,-0.42883217334747314,0.028114095330238342,0.009932866320014,2.8305272615490455,2.008748511156069,0.1316928874442364,0.04652782993423679,common,0.2,,original
R2P2_alpha_0.2,20260527,2,2,4,0,2,,3,,0.26908451318740845,0.2690846361219883,1.2293457984924316e-07,0.6042673587799072,-0.42883217334747314,0.027675893157720566,0.06597355753183365,2.2456415332942443,1.593670955893347,0.10285204759608452,0.2451778318653562,common,0.2,,original
R2P2_alpha_0.2,20260527,2,2,5,0,3,,3,,0.30731505155563354,0.3073150273412466,2.421438694000244e-08,-0.041788503527641296,0.3159383237361908,0.01828707568347454,0.014878131449222565,0.13597935836890268,1.0280600385074083,0.05950595517826114,0.0484132858898685,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,2,6,0,3,,3,,0.3153473734855652,0.315347520634532,1.471489667892456e-07,-0.041788503527641296,0.3159383237361908,0.03493669629096985,0.006261004135012627,0.13251578113922086,1.0018739659826361,0.11078797297345827,0.0198543088081221,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,2,7,0,3,,3,,0.3220605254173279,0.3220606120303273,8.66129994392395e-08,-0.041788503527641296,0.3159383237361908,0.05028548091650009,-0.002374689094722271,0.1297535718588657,0.9809905244574637,0.15613674122694757,0.007373424891625993,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,2,8,0,3,,3,,0.32703495025634766,0.32703494280576706,7.450580596923828e-09,-0.041788503527641296,0.3159383237361908,0.06425821781158447,-0.011373095214366913,0.12777993145651623,0.9660689889216467,0.19648731048842152,0.03477639073576713,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,2,9,0,3,,3,,0.33151644468307495,0.33151657320559025,1.2852251529693604e-07,-0.041788503527641296,0.3159383237361908,0.0772346705198288,-0.019867917522788048,0.1260525810947041,0.9530095076828644,0.23297387432368266,0.059930413231179216,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,0,3,0,,3,,1.2539125680923462,1.253912702202797,1.341104507446289e-07,0.041788503527641296,0.9092183709144592,0.11348944902420044,0.18941637873649597,0.033326489095820054,0.7251050783370875,0.09050826342450564,0.15106027609617684,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,1,3,0,,3,,1.1662464141845703,1.1662466526031494,2.384185791015625e-07,0.041788503527641296,0.9092183709144592,0.0680999904870987,0.1471397876739502,0.03583162444864576,0.7796108608403971,0.05839245433797422,0.12616526480540485,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,2,3,0,,3,,1.0830237865447998,1.0830239728093147,1.862645149230957e-07,0.041788503527641296,0.9092183709144592,0.04303213953971863,0.08898495882749557,0.03858502836854608,0.8395183764293518,0.03973332818202011,0.08216343900569968,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,3,3,0,,3,,1.0131776332855225,1.0131776966154575,6.332993507385254e-08,0.041788503527641296,0.9092183709144592,0.02033155784010887,0.04183926433324814,0.04124499214627345,0.8973928569327521,0.0200671206826565,0.04129509274456857,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,4,3,0,,3,,0.9527413249015808,0.9527415800839663,2.551823854446411e-07,0.041788503527641296,0.9092183709144592,4.879012703895569e-05,0.0016859155148267746,0.04386133196432735,0.9543181839082948,5.1210255883458986e-05,0.0017695417116507794,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,5,3,0,,3,,0.898587703704834,0.8985876273363829,7.636845111846924e-08,0.041788503527641296,0.9092183709144592,-0.01828707568347454,-0.03413217142224312,0.04650464651958768,1.0118304169596306,0.020350907994932277,0.0379842404714841,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,6,3,0,,3,,0.849642813205719,0.8496429547667503,1.4156103134155273e-07,0.041788503527641296,0.9092183709144592,-0.03493669629096985,-0.06642722338438034,0.04918361325269433,1.0701183565408627,0.04111927476812639,0.07818252841302703,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,7,3,0,,3,,0.8048268556594849,0.8048269227147102,6.705522537231445e-08,0.041788503527641296,0.9092183709144592,-0.05028548091650009,-0.0958944708108902,0.051922352284578394,1.1297067990722485,0.06247987447597727,0.11914919356451284,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,8,3,0,,3,,0.7632039785385132,0.7632037550210953,2.2351741790771484e-07,0.041788503527641296,0.9092183709144592,-0.06425821781158447,-0.12354490160942078,0.05475404309037226,1.1913176509582069,0.08419533914725504,0.1618766477685315,slot,0.2,,original
R2P2_alpha_0.2,20260527,2,3,9,3,0,,3,,0.7247044444084167,0.7247044295072556,1.4901161193847656e-08,0.041788503527641296,0.9092183709144592,-0.0772346705198288,-0.14906777441501617,0.05766282220299291,1.2546057609135584,0.10657402630237242,0.20569457737588687,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,0,0,3,,0,,1.3964937925338745,1.3964936882257462,1.043081283569336e-07,0.4082511067390442,0.8423522710800171,-0.24950768053531647,0.39539799094200134,0.2923400797924716,0.6031908452321919,0.17866723208457383,0.28313623236704094,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,1,0,3,,0,,1.3312411308288574,1.3312411103397608,2.0489096641540527e-08,0.4082511067390442,0.8423522710800171,0.005573006346821785,0.07506472617387772,0.3066695411407991,0.6327570952946381,0.004186323737873032,0.05638702443571655,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,2,0,3,,0,,1.280273675918579,1.2802736293524504,4.6566128730773926e-08,0.4082511067390442,0.8423522710800171,0.012051763013005257,0.017618488520383835,0.3188779980546968,0.6579470365784414,0.009413427175528137,0.01376150181932219,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,3,0,3,,0,,1.2533905506134033,1.2533905990421772,4.842877388000488e-08,0.4082511067390442,0.8423522710800171,0.017225833609700203,-0.014438612386584282,0.32571739633687846,0.6720588970993709,0.013743388763598036,0.011519643561632162,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,4,0,3,,0,,1.2348514795303345,1.2348515782505274,9.872019290924072e-08,0.4082511067390442,0.8423522710800171,0.02243448980152607,-0.03818628937005997,0.33060745644838124,0.6821486511077419,0.01816776363264256,0.030923791243772737,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,5,0,1,,0,,1.1725201606750488,1.1725203171372414,1.564621925354004e-07,0.5463985800743103,0.7345796227455139,-0.034853555262088776,-0.07360433042049408,0.4660035694053526,0.6264963685763819,0.029725335589984844,0.06277446895080956,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,6,0,1,,0,,1.1199774742126465,1.1199774257838726,4.842877388000488e-08,0.5463985800743103,0.7345796227455139,-0.05078448727726936,-0.11021628975868225,0.4878656871723541,0.655887854585584,0.045344204188545206,0.09840938081023926,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,7,0,1,,0,,1.0747509002685547,1.07475096732378,6.705522537231445e-08,0.5463985800743103,0.7345796227455139,-0.06382321566343307,-0.14240401983261108,0.5083955546701829,0.6834882599883936,0.059384193721061476,0.13249955854610376,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,8,0,1,,0,,1.03573477268219,1.0357349812984467,2.086162567138672e-07,0.5463985800743103,0.7345796227455139,-0.07452186942100525,-0.17072135210037231,0.5275468145762158,0.7092352618838993,0.07195072656295949,0.16483114847854713,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,0,9,0,1,,0,,1.0016038417816162,1.001603588461876,2.5331974029541016e-07,0.5463985800743103,0.7345796227455139,-0.08350984752178192,-0.19586476683616638,0.5455236464572625,0.7334033597942982,0.08337612540826288,0.19555113375740385,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,0,1,0,,0,,0.772424578666687,0.7724246680736542,8.940696716308594e-08,-0.5463985800743103,0.9815355539321899,-0.15005624294281006,0.4873439371585846,0.7073811413633041,1.2707202502883295,0.19426653046414985,0.6309275372875996,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,1,1,0,,0,,0.489787220954895,0.48978734016418457,1.1920928955078125e-07,-0.5463985800743103,0.9815355539321899,-0.11085595190525055,0.16550631821155548,1.1155835773114804,2.004004008145775,0.22633492088487825,0.3379147334405385,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,2,1,0,,0,,0.45075762271881104,0.4507577419281006,1.1920928955078125e-07,-0.5463985800743103,0.9815355539321899,-0.04927343130111694,0.06489419937133789,1.2121782362295435,2.1775240272408785,0.1093124748593645,0.143966948312308,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,3,1,0,,0,,0.4270404577255249,0.4270403978880495,5.98374754190445e-08,-0.5463985800743103,0.9815355539321899,-0.011937139555811882,0.0038405635859817266,1.2795007362639663,2.2984603359596902,0.02795318181183745,0.008993441994786832,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,4,1,0,,0,,0.40782082080841064,0.40782058518379927,2.3562461137771606e-07,-0.5463985800743103,0.9815355539321899,0.014630141668021679,-0.04194653034210205,1.3398005991729438,2.4067813702756085,0.035873944932533854,0.10285529380023496,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,5,1,0,,0,,0.390597939491272,0.390597902238369,3.725290298461914e-08,-0.5463985800743103,0.9815355539321899,0.034853555262088776,-0.07939262688159943,1.3988772720766485,2.512905099321761,0.08923128295936028,0.20325920557851146,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,6,1,0,,0,,0.3747981786727905,0.3747982941567898,1.1548399925231934e-07,-0.5463985800743103,0.9815355539321899,0.05078448727726936,-0.11112316697835922,1.457847479433276,2.618837576553696,0.13549822322270585,0.29648801221996574,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,7,1,0,,0,,0.35999608039855957,0.3599962219595909,1.4156103134155273e-07,-0.5463985800743103,0.9815355539321899,0.06382321566343307,-0.1389639675617218,1.5177903589099648,2.726517335537405,0.17728864045623216,0.3860152238543035,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,8,1,0,,0,,0.34575021266937256,0.3457503020763397,8.940696716308594e-08,-0.5463985800743103,0.9815355539321899,0.07452186942100525,-0.16390854120254517,1.580327531415895,2.838857411986017,0.21553672764409146,0.47406634962589167,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,1,9,1,0,,0,,0.3323960304260254,0.3323962837457657,2.5331974029541016e-07,-0.5463985800743103,0.9815355539321899,0.08350984752178192,-0.18625053763389587,1.6438180064124175,2.9529099751106394,0.25123599525165513,0.5603272018476944,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,2,0,2,0,,0,,0.24945306777954102,0.24945294857025146,1.1920928955078125e-07,-1.666601300239563,0.509503185749054,0.5709191560745239,0.8356319069862366,6.681021464576472,2.0424811379723633,2.2886836436065994,3.3498562051148735,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,1,0,1,,0,,0.8216820359230042,0.8216820899397135,5.4016709327697754e-08,0.5463985800743103,0.14909027516841888,0.11085595190525055,0.015337282791733742,0.6649756915526758,0.1814452168239801,0.13491344225473406,0.018665715107797395,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,2,0,1,,0,,0.7665693163871765,0.766569321975112,5.587935447692871e-09,0.5463985800743103,0.14909027516841888,0.04927343130111694,0.02180703543126583,0.7127843084686382,0.1944902724140824,0.06427785491511907,0.02844757149169743,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,3,0,1,,0,,0.7298126816749573,0.7298124637454748,2.1792948246002197e-07,0.5463985800743103,0.14909027516841888,0.011937139555811882,0.022386468946933746,0.7486833180540214,0.2042856734501367,0.01635644303743193,0.03067426684824887,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,4,0,1,,0,,0.7021858096122742,0.7021856931969523,1.1641532182693481e-07,0.5463985800743103,0.14909027516841888,-0.014630141668021679,0.021326979622244835,0.778139592960466,0.21232311038974433,0.020835142874932207,0.030372273734812372,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,5,0,1,,0,,0.680511474609375,0.6805114429444075,3.166496753692627e-08,0.5463985800743103,0.14909027516841888,-0.034853555262088776,0.01987614296376705,0.8029233899221938,0.219085615351305,0.05121670473241513,0.02920765292778684,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,6,0,1,,0,,0.66267329454422,0.6626733988523483,1.043081283569336e-07,0.5463985800743103,0.14909027516841888,-0.05078448727726936,0.017969030886888504,0.8245368940815968,0.22498307445897858,0.07663578371933401,0.02711597258381662,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,7,0,1,,0,,0.6478002071380615,0.6478001531213522,5.4016709327697754e-08,0.5463985800743103,0.14909027516841888,-0.06382321566343307,0.016134513542056084,0.8434677452300657,0.2301485450693044,0.09852299360230189,0.024906619918102987,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,8,0,1,,0,,0.6349976062774658,0.6349976044148207,1.862645149230957e-09,0.5463985800743103,0.14909027516841888,-0.07452186942100525,0.014030618593096733,0.8604734485181009,0.23478871998026563,0.11735771707530264,0.022095545643625585,common,0.2,,original
R2P2_alpha_0.2,20260527,5,2,9,0,1,,0,,0.6240445971488953,0.6240446791052818,8.195638656616211e-08,0.5463985800743103,0.14909027516841888,-0.08350984752178192,0.012065671384334564,0.8755761728739736,0.238909648203951,0.1338203197388739,0.01933462999192625,common,0.2,,original
R2P2_alpha_0.2,20260527,5,3,0,3,0,,0,,1.3295812606811523,1.3295814245939255,1.6391277313232422e-07,-0.4082511067390442,1.321872591972351,0.24950768053531647,0.16645225882530212,0.30705239221700126,0.9942021830957124,0.18765884260995994,0.1251914897928297,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,1,3,0,,0,,0.95497727394104,0.9549773801118135,1.0617077350616455e-07,-0.4082511067390442,1.321872591972351,-0.005573006346821785,0.046928901225328445,0.42749824302546646,1.3841927216939856,0.0058357476129488085,0.04914138012066015,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,2,3,0,,0,,0.9131615161895752,0.9131614733487368,4.284083843231201e-08,-0.4082511067390442,1.321872591972351,-0.012051763013005257,0.011591751128435135,0.4470743669122057,1.4475780774120206,0.013197843754185621,0.012694086339517456,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,3,3,0,,0,,0.8915508985519409,0.89155088737607,1.1175870895385742e-08,-0.4082511067390442,1.321872591972351,-0.017225833609700203,-0.004844764247536659,0.457911160655131,1.4826664345460698,0.01932120043586793,0.005434085990385447,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,4,3,0,,0,,0.8751682043075562,0.8751683421432972,1.3783574104309082e-07,-0.4082511067390442,1.321872591972351,-0.02243448980152607,-0.01601865328848362,0.4664830197551081,1.5104211801412883,0.02563448910861257,0.018303513781282508,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,5,3,0,,0,,0.8606038093566895,0.8606038242578506,1.4901161193847656e-08,-0.4082511067390442,1.321872591972351,-0.027875877916812897,-0.02514178305864334,0.4743775269182416,1.5359827339835563,0.03239106963476075,0.029214120115779053,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,6,3,0,,0,,0.8467726707458496,0.8467727601528168,8.940696716308594e-08,-0.4082511067390442,1.321872591972351,-0.033264175057411194,-0.03358455002307892,0.48212598356469244,1.5610713921695496,0.03928347738019418,0.03966182563910236,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,7,3,0,,0,,0.8339203596115112,0.8339202888309956,7.078051567077637e-08,-0.4082511067390442,1.321872591972351,-0.03849482536315918,-0.041206371039152145,0.489556469072456,1.5851304944613134,0.04616127297946331,0.04941283728622296,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,8,3,0,,0,,0.8212566375732422,0.821256797760725,1.601874828338623e-07,-0.4082511067390442,1.321872591972351,-0.04379706084728241,-0.048567626625299454,0.49710539685304533,1.6095730999245195,0.05332932343378041,0.059138184586018695,slot,0.2,,original
R2P2_alpha_0.2,20260527,5,3,9,3,0,,0,,0.8092213869094849,0.8092214092612267,2.2351741790771484e-08,-0.4082511067390442,1.321872591972351,-0.048790350556373596,-0.055609725415706635,0.5044986617298944,1.6335116858697267,0.060292957336075724,0.06872003918246274,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,0,0,3,,1,,2.2280867099761963,2.228086531162262,1.7881393432617188e-07,0.6301373243331909,1.3696043491363525,-0.3021504878997803,0.5304953455924988,0.2828154404906095,0.6146997524844914,0.13560984253750533,0.2380945693079271,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,1,0,1,,1,,1.5366449356079102,1.5366445444524288,3.91155481338501e-07,-0.1495508849620819,1.493208646774292,0.15844663977622986,0.034540142863988876,0.09732299342327788,0.9717330348559445,0.10311206974664383,0.022477634269054154,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,2,0,1,,1,,1.3617907762527466,1.3617908507585526,7.450580596923828e-08,-0.1495508849620819,1.493208646774292,0.05075112730264664,-0.03261803835630417,0.10981928176485567,1.09650371614586,0.03726793292160417,0.023952312590969044,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,3,0,1,,1,,1.2774935960769653,1.2774937963113189,2.0023435354232788e-07,-0.1495508849620819,1.493208646774292,-0.009672307409346104,-0.056491658091545105,0.11706585882022057,1.1688580290028556,0.007571315769447798,0.04422069767318164,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,4,0,1,,1,,1.2247531414031982,1.2247528918087482,2.4959444999694824e-07,-0.1495508849620819,1.493208646774292,-0.04960783198475838,-0.06929703801870346,0.12210696172678653,1.219191522189953,0.0405043516997415,0.056580412555063894,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,5,0,1,,1,,1.187302589416504,1.1873026341199875,4.470348358154297e-08,-0.1495508849620819,1.493208646774292,-0.07865021377801895,-0.07770491391420364,0.12595852674386757,1.2576479324517642,0.0662427712017973,0.06544659685480134,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,6,0,1,,1,,1.1572489738464355,1.157249040901661,6.705522537231445e-08,-0.1495508849620819,1.493208646774292,-0.10129888355731964,-0.08510983735322952,0.1292296544148217,1.2903088968065377,0.08753421765467194,0.07354496679339757,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,7,0,1,,1,,1.1326769590377808,1.1326767280697823,2.3096799850463867e-07,-0.1495508849620819,1.493208646774292,-0.11943899840116501,-0.09154203534126282,0.13203313068990716,1.318300540025804,0.10544842238393329,0.0808191908653537,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,8,0,1,,1,,1.1109000444412231,1.1109000742435455,2.9802322387695312e-08,-0.1495508849620819,1.493208646774292,-0.13488176465034485,-0.0978759229183197,0.13462136914154613,1.3441431155269852,0.12141665249296994,0.08810506706528289,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,0,9,0,1,,1,,1.091991662979126,1.0919919535517693,2.905726432800293e-07,-0.1495508849620819,1.493208646774292,-0.1479588896036148,-0.10370691865682602,0.13695240543694578,1.3674176254245225,0.13549452309915952,0.09497043079422159,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,0,1,0,,1,,2.2654571533203125,2.265457719564438,5.662441253662109e-07,0.1495508849620819,1.8138315677642822,-0.4323112368583679,0.7343865036964417,0.06601355701779496,0.8006470416383218,0.19082737284382598,0.32416702413466786,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,1,1,0,,1,,1.9639627933502197,1.9639630764722824,2.8312206268310547e-07,0.1495508849620819,1.8138315677642822,-0.15844663977622986,0.15902726352214813,0.07614751433603842,0.9235569909499983,0.08067700687238792,0.08097264574491861,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,2,1,0,,1,,1.9408257007598877,1.9408261943608522,4.936009645462036e-07,0.1495508849620819,1.8138315677642822,-0.05075112730264664,0.028194868937134743,0.07705528884099615,0.9345669562465688,0.02614924528399235,0.014527254521668618,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,3,1,0,,1,,1.9324415922164917,1.9324420439079404,4.516914486885071e-07,0.1495508849620819,1.8138315677642822,0.009672307409346104,-0.04061271622776985,0.07738960161302909,0.9386216768827849,0.005005226263140022,0.021016271017633946,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,4,1,0,,1,,1.927720069885254,1.9277203641831875,2.942979335784912e-07,0.1495508849620819,1.8138315677642822,0.04960783198475838,-0.08526992052793503,0.07757915026064122,0.9409206222935933,0.025733939672948077,0.04423355956086023,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,5,1,0,,1,,1.9245586395263672,1.9245588779449463,2.384185791015625e-07,0.1495508849620819,1.8138315677642822,0.07865021377801895,-0.1174737885594368,0.077706587832983,0.9424662520081306,0.04086662373528651,0.06103933969418933,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,6,1,0,,1,,1.922410488128662,1.9224105775356293,8.940696716308594e-08,0.1495508849620819,1.8138315677642822,0.10129888355731964,-0.1422707587480545,0.0777934191919956,0.9435193882706736,0.05269368024304077,0.07400644119796992,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,7,1,0,,1,,1.9203453063964844,1.9203456863760948,3.7997961044311523e-07,0.1495508849620819,1.8138315677642822,0.11943899840116501,-0.16247576475143433,0.07787707995220568,0.9445340698480553,0.0621966257856466,0.08460757771544694,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,8,1,0,,1,,1.9187363386154175,1.918736532330513,1.9371509552001953e-07,0.1495508849620819,1.8138315677642822,0.13488176465034485,-0.17952768504619598,0.07794238424128641,0.9453261145161634,0.07029718567152228,0.09356558346924583,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,1,9,1,0,,1,,1.917363166809082,1.917363315820694,1.4901161193847656e-07,0.1495508849620819,1.8138315677642822,0.1479588896036148,-0.19397802650928497,0.07799820480069396,0.9460031355368637,0.07716790025222568,0.10116916287283617,slot,0.2,,original
R2P2_alpha_0.2,20260527,10,2,0,2,0,,1,,0.4229026436805725,0.42290258407592773,5.960464477539063e-08,-2.2814741134643555,0.9628103971481323,0.8836342096328735,0.8579320907592773,5.394797473026918,2.2766715023786035,2.089450663969605,2.0286751657369444,common,0.2,,original
R2P2_alpha_0.2,20260527,10,2,1,0,1,,1,,0.1368957757949829,0.13689550012350082,2.7567148208618164e-07,-0.1495508849620819,0.14635123312473297,0.15844663977622986,-0.018351487815380096,1.092443386902248,1.0690704828168744,1.1574253395044258,0.1340544491516199,position,0.2,,original
R2P2_alpha_0.2,20260527,10,2,2,0,1,,1,,0.04216325283050537,0.04216313827782869,1.1455267667770386e-07,-0.1495508849620819,0.14635123312473297,0.05075112730264664,-0.005388337187469006,3.5469484663166435,3.471061251205148,1.203681497408755,0.12779699918148893,common,0.2,,original
R2P2_alpha_0.2,20260527,10,2,3,1,0,,1,,0.007416963577270508,0.007417012937366962,4.936009645462036e-08,0.1495508849620819,-0.14635123312473297,0.009672307409346104,-0.005454946309328079,20.163357067086697,19.731960606255424,1.3040791300347165,0.7354689358385034,common,0.2,,original
R2P2_alpha_0.2,20260527,10,2,4,1,0,,1,,0.03937339782714844,0.03937340248376131,4.6566128730773926e-09,0.1495508849620819,-0.14635123312473297,0.04960783198475838,-0.013434081338346004,3.7982722654168484,3.717007959720002,1.2599327140253354,0.34119690145418546,common,0.2,,original
