seed,pool,cluster,role,count,fraction,cluster_total
20260628,bottleneck_ae_q8,1,slot_offset_1,6144,0.07648735792448368,80327
20260628,bottleneck_ae_q8,1,slot_offset_2,3072,0.03824367896224184,80327
20260628,bottleneck_ae_q8,1,nuisance,1,1.2449114245521432e-05,80327
20260628,bottleneck_ae_q8,1,neutral,61895,0.7705379262265489,80327
20260628,bottleneck_ae_q8,1,target,3072,0.03824367896224184,80327
20260628,bottleneck_ae_q8,2,slot_offset_0,3072,0.03645338902601101,84272
20260628,bottleneck_ae_q8,2,slot_offset_1,3072,0.03645338902601101,84272
20260628,bottleneck_ae_q8,2,slot_offset_2,6144,0.07290677805202202,84272
20260628,bottleneck_ae_q8,2,neutral,68912,0.817733054869945,84272
20260628,bottleneck_ae_q8,2,target,3072,0.03645338902601101,84272
20260628,bottleneck_ae_q8,3,route_slot_offset_3,6144,0.054422250763984235,112895
20260628,bottleneck_ae_q8,3,nuisance,6144,0.054422250763984235,112895
20260628,bottleneck_ae_q8,3,neutral,100607,0.8911554984720316,112895
20260628,bottleneck_ae_q16,0,route_slot_offset_3,6122,0.06797916874868139,90057
20260628,bottleneck_ae_q16,0,slot_offset_0,6141,0.06819014624071422,90057
20260628,bottleneck_ae_q16,0,slot_offset_1,3441,0.03820913421499717,90057
20260628,bottleneck_ae_q16,0,nuisance,3072,0.034111729238149174,90057
20260628,bottleneck_ae_q16,0,neutral,68209,0.7573980923193089,90057
20260628,bottleneck_ae_q16,0,target,3072,0.034111729238149174,90057
20260628,bottleneck_ae_q16,1,route_slot_offset_3,22,0.00017477378710963878,125877
20260628,bottleneck_ae_q16,1,slot_offset_0,3075,0.02442860888009724,125877
20260628,bottleneck_ae_q16,1,slot_offset_1,2703,0.021473343025334254,125877
20260628,bottleneck_ae_q16,1,nuisance,6144,0.04880955218189185,125877
20260628,bottleneck_ae_q16,1,neutral,110861,0.8807089460346211,125877
20260628,bottleneck_ae_q16,1,target,3072,0.024404776090945924,125877
20260628,bottleneck_ae_q16,2,slot_offset_0,3072,0.03927585148818656,78216
20260628,bottleneck_ae_q16,2,slot_offset_1,3072,0.03927585148818656,78216
20260628,bottleneck_ae_q16,2,slot_offset_2,9216,0.11782755446455968,78216
20260628,bottleneck_ae_q16,2,neutral,56712,0.7250690395826941,78216
20260628,bottleneck_ae_q16,2,target,6144,0.07855170297637312,78216
20260628,bottleneck_ae_q16,3,route_slot_offset_3,6144,0.06201925988734783,99066
20260628,bottleneck_ae_q16,3,slot_offset_1,3072,0.031009629943673914,99066
20260628,bottleneck_ae_q16,3,slot_offset_2,3072,0.031009629943673914,99066
20260628,bottleneck_ae_q16,3,nuisance,3072,0.031009629943673914,99066
20260628,bottleneck_ae_q16,3,neutral,83706,0.8449518502816304,99066
20260628,bottleneck_ae_q32,0,route_slot_offset_3,3072,0.027389687853850337,112159
20260628,bottleneck_ae_q32,0,slot_offset_0,3072,0.027389687853850337,112159
20260628,bottleneck_ae_q32,0,slot_offset_2,3072,0.027389687853850337,112159
20260628,bottleneck_ae_q32,0,nuisance,6144,0.054779375707700674,112159
20260628,bottleneck_ae_q32,0,neutral,96799,0.8630515607307483,112159
20260628,bottleneck_ae_q32,1,route_slot_offset_3,3072,0.03788850518006907,81080
20260628,bottleneck_ae_q32,1,slot_offset_0,9216,0.11366551554020721,81080
20260628,bottleneck_ae_q32,1,slot_offset_1,3075,0.03792550567340898,81080
20260628,bottleneck_ae_q32,1,neutral,62645,0.7726319684262457,81080
20260628,bottleneck_ae_q32,1,target,3072,0.03788850518006907,81080
20260628,bottleneck_ae_q32,2,route_slot_offset_3,3072,0.03484099260536225,88172
20260628,bottleneck_ae_q32,2,slot_offset_1,3072,0.03484099260536225,88172
20260628,bottleneck_ae_q32,2,slot_offset_2,9216,0.10452297781608674,88172
20260628,bottleneck_ae_q32,2,nuisance,6144,0.0696819852107245,88172
20260628,bottleneck_ae_q32,2,neutral,60524,0.6864310665517398,88172
20260628,bottleneck_ae_q32,2,target,6144,0.0696819852107245,88172
20260628,bottleneck_ae_q32,3,route_slot_offset_3,3072,0.027476409820669918,111805
20260628,bottleneck_ae_q32,3,slot_offset_1,6141,0.054925987209874336,111805
20260628,bottleneck_ae_q32,3,neutral,99520,0.8901211931487858,111805
20260628,bottleneck_ae_q32,3,target,3072,0.027476409820669918,111805
20260628,sae_l1_4x,0,slot_offset_1,3072,0.043025210084033615,71400
20260628,sae_l1_4x,0,slot_offset_2,9216,0.12907563025210084,71400
20260628,sae_l1_4x,0,nuisance,6144,0.08605042016806723,71400
20260628,sae_l1_4x,0,neutral,52968,0.7418487394957983,71400
20260628,sae_l1_4x,1,slot_offset_0,9216,0.09406385237200947,97976
20260628,sae_l1_4x,1,slot_offset_1,3072,0.03135461745733649,97976
20260628,sae_l1_4x,1,nuisance,3072,0.03135461745733649,97976
20260628,sae_l1_4x,1,neutral,79544,0.811872295255981,97976
20260628,sae_l1_4x,1,target,3072,0.03135461745733649,97976
20260628,sae_l1_4x,2,route_slot_offset_3,6144,0.06044388477884464,101648
20260628,sae_l1_4x,2,slot_offset_1,6144,0.06044388477884464,101648
20260628,sae_l1_4x,2,nuisance,3072,0.03022194238942232,101648
20260628,sae_l1_4x,2,neutral,83216,0.818668345663466,101648
20260628,sae_l1_4x,2,target,3072,0.03022194238942232,101648
20260628,sae_l1_4x,3,route_slot_offset_3,6144,0.05028152415870106,122192
20260628,sae_l1_4x,3,slot_offset_0,3072,0.02514076207935053,122192
20260628,sae_l1_4x,3,slot_offset_2,3072,0.02514076207935053,122192
20260628,sae_l1_4x,3,neutral,103760,0.8491554275238968,122192
20260628,sae_l1_4x,3,target,6144,0.05028152415870106,122192
20260628,sae_topk_4x,0,route_slot_offset_3,3072,0.25,12288
20260628,sae_topk_4x,0,slot_offset_2,3072,0.25,12288
20260628,sae_topk_4x,0,target,6144,0.5,12288
20260628,sae_topk_4x,1,nuisance,3072,0.2697102721685689,11390
20260628,sae_topk_4x,1,neutral,8318,0.7302897278314311,11390
20260628,sae_topk_4x,2,slot_offset_1,3072,1.0,3072
20260628,sae_topk_4x,3,route_slot_offset_3,9216,0.025148308437890555,366466
20260628,sae_topk_4x,3,slot_offset_0,12288,0.03353107791718741,366466
20260628,sae_topk_4x,3,slot_offset_1,9216,0.025148308437890555,366466
20260628,sae_topk_4x,3,slot_offset_2,9216,0.025148308437890555,366466
20260628,sae_topk_4x,3,nuisance,9216,0.025148308437890555,366466
20260628,sae_topk_4x,3,neutral,311170,0.8491101493726567,366466
20260628,sae_topk_4x,3,target,6144,0.016765538958593704,366466
20260628,sae_l1_8x,0,route_slot_offset_3,6144,0.04883205239272288,125819
20260628,sae_l1_8x,0,nuisance,6144,0.04883205239272288,125819
20260628,sae_l1_8x,0,neutral,113531,0.9023358952145543,125819
20260628,sae_l1_8x,1,route_slot_offset_3,3072,0.024544190728815456,125162
20260628,sae_l1_8x,1,slot_offset_0,3072,0.024544190728815456,125162
20260628,sae_l1_8x,1,slot_offset_1,3072,0.024544190728815456,125162
20260628,sae_l1_8x,1,slot_offset_2,3072,0.024544190728815456,125162
20260628,sae_l1_8x,1,neutral,112874,0.9018232370847382,125162
20260628,sae_l1_8x,2,slot_offset_1,3072,0.042877480947994304,71646
20260628,sae_l1_8x,2,slot_offset_2,3072,0.042877480947994304,71646
20260628,sae_l1_8x,2,nuisance,6144,0.08575496189598861,71646
20260628,sae_l1_8x,2,neutral,53214,0.7427351143120342,71646
20260628,sae_l1_8x,2,target,6144,0.08575496189598861,71646
20260628,sae_l1_8x,3,route_slot_offset_3,3072,0.043519528538440835,70589
20260628,sae_l1_8x,3,slot_offset_0,9216,0.1305585856153225,70589
20260628,sae_l1_8x,3,slot_offset_1,6144,0.08703905707688167,70589
20260628,sae_l1_8x,3,slot_offset_2,6144,0.08703905707688167,70589
20260628,sae_l1_8x,3,neutral,39869,0.5648047146155917,70589
20260628,sae_l1_8x,3,target,6144,0.08703905707688167,70589
20260628,sae_topk_8x,0,neutral,9414,1.0,9414
20260628,sae_topk_8x,1,route_slot_offset_3,3072,0.5,6144
20260628,sae_topk_8x,1,nuisance,3072,0.5,6144
20260628,sae_topk_8x,2,slot_offset_1,3072,1.0,3072
20260628,sae_topk_8x,3,route_slot_offset_3,9216,0.024603161890727362,374586
20260628,sae_topk_8x,3,slot_offset_0,12288,0.032804215854303154,374586
20260628,sae_topk_8x,3,slot_offset_1,9216,0.024603161890727362,374586
20260628,sae_topk_8x,3,slot_offset_2,12288,0.032804215854303154,374586
20260628,sae_topk_8x,3,nuisance,9216,0.024603161890727362,374586
20260628,sae_topk_8x,3,neutral,310074,0.8277778667649085,374586
20260628,sae_topk_8x,3,target,12288,0.032804215854303154,374586
20260630,all_position,0,route_slot_offset_3,3072,0.03506969416760848,87597
20260630,all_position,0,slot_offset_0,3072,0.03506969416760848,87597
20260630,all_position,0,slot_offset_1,6145,0.07015080425128714,87597
20260630,all_position,0,neutral,72236,0.8246401132458874,87597
20260630,all_position,0,target,3072,0.03506969416760848,87597
20260630,all_position,1,route_slot_offset_3,6144,0.06288638689866939,97700
20260630,all_position,1,slot_offset_0,6144,0.06288638689866939,97700
20260630,all_position,1,slot_offset_1,3071,0.03143295803480041,97700
20260630,all_position,1,slot_offset_2,6144,0.06288638689866939,97700
20260630,all_position,1,nuisance,6144,0.06288638689866939,97700
20260630,all_position,1,neutral,70053,0.717021494370522,97700
20260630,all_position,2,slot_offset_1,3072,0.024891222440992733,123417
20260630,all_position,2,slot_offset_2,3072,0.024891222440992733,123417
20260630,all_position,2,nuisance,6144,0.049782444881985466,123417
20260630,all_position,2,neutral,108057,0.8755438877950363,123417
20260630,all_position,2,target,3072,0.024891222440992733,123417
20260630,all_position,3,route_slot_offset_3,3072,0.036354169132091545,84502
20260630,all_position,3,slot_offset_0,3072,0.036354169132091545,84502
20260630,all_position,3,slot_offset_2,3072,0.036354169132091545,84502
20260630,all_position,3,neutral,69142,0.8182291543395422,84502
20260630,all_position,3,target,6144,0.07270833826418309,84502
20260630,route_only,0,route_slot_offset_3,3072,1.0,3072
20260630,route_only,1,route_slot_offset_3,3072,1.0,3072
20260630,route_only,2,route_slot_offset_3,3072,1.0,3072
20260630,route_only,3,route_slot_offset_3,3072,1.0,3072
20260630,slot_offset_3,0,route_slot_offset_3,3072,1.0,3072
20260630,slot_offset_3,1,route_slot_offset_3,3072,1.0,3072
20260630,slot_offset_3,2,route_slot_offset_3,3072,1.0,3072
20260630,slot_offset_3,3,route_slot_offset_3,3072,1.0,3072
20260630,selector_stability_top1_position,0,route_slot_offset_3,1024,1.0,1024
20260630,selector_stability_top1_position,1,route_slot_offset_3,1024,1.0,1024
20260630,selector_stability_top1_position,2,route_slot_offset_3,1024,1.0,1024
20260630,selector_stability_top1_position,3,route_slot_offset_3,1024,0.1111111111111111,9216
20260630,selector_stability_top1_position,3,neutral,8192,0.8888888888888888,9216
20260630,selector_stability_top3_positions,0,route_slot_offset_3,1024,0.3333333333333333,3072
20260630,selector_stability_top3_positions,0,target,2048,0.6666666666666666,3072
20260630,selector_stability_top3_positions,1,route_slot_offset_3,1024,0.19445499430307633,5266
20260630,selector_stability_top3_positions,1,slot_offset_0,3072,0.583364982909229,5266
20260630,selector_stability_top3_positions,1,neutral,146,0.027725028484618306,5266
20260630,selector_stability_top3_positions,1,target,1024,0.19445499430307633,5266
20260630,selector_stability_top3_positions,2,route_slot_offset_3,1024,0.3333333333333333,3072
20260630,selector_stability_top3_positions,2,slot_offset_0,1024,0.3333333333333333,3072
20260630,selector_stability_top3_positions,2,target,1024,0.3333333333333333,3072
20260630,selector_stability_top3_positions,3,route_slot_offset_3,1024,0.040229433487860455,25454
20260630,selector_stability_top3_positions,3,neutral,24430,0.9597705665121395,25454
20260630,selector_stability_threshold_positions,0,slot_offset_0,2048,0.3227738376674547,6345
20260630,selector_stability_threshold_positions,0,slot_offset_1,2048,0.3227738376674547,6345
20260630,selector_stability_threshold_positions,0,slot_offset_2,1024,0.16138691883372736,6345
20260630,selector_stability_threshold_positions,0,neutral,201,0.03167848699763593,6345
20260630,selector_stability_threshold_positions,0,target,1024,0.16138691883372736,6345
20260630,selector_stability_threshold_positions,1,slot_offset_0,4096,0.9768662055807298,4193
20260630,selector_stability_threshold_positions,1,neutral,97,0.02313379441927021,4193
20260630,selector_stability_threshold_positions,2,route_slot_offset_3,2048,0.18497109826589594,11072
20260630,selector_stability_threshold_positions,2,slot_offset_0,2048,0.18497109826589594,11072
20260630,selector_stability_threshold_positions,2,slot_offset_2,3072,0.2774566473988439,11072
20260630,selector_stability_threshold_positions,2,neutral,832,0.07514450867052024,11072
20260630,selector_stability_threshold_positions,2,target,3072,0.2774566473988439,11072
20260630,selector_stability_threshold_positions,3,route_slot_offset_3,2048,0.03929544495184006,52118
20260630,selector_stability_threshold_positions,3,slot_offset_1,2048,0.03929544495184006,52118
20260630,selector_stability_threshold_positions,3,neutral,48022,0.9214091100963199,52118
20260630,pca_q4,0,route_slot_offset_3,3072,0.03452810466331726,88971
20260630,pca_q4,0,slot_offset_0,3072,0.03452810466331726,88971
20260630,pca_q4,0,slot_offset_1,3072,0.03452810466331726,88971
20260630,pca_q4,0,slot_offset_2,3072,0.03452810466331726,88971
20260630,pca_q4,0,nuisance,3342,0.03756280136224163,88971
20260630,pca_q4,0,neutral,73341,0.8243247799844893,88971
20260630,pca_q4,1,slot_offset_0,3072,0.04516783556084866,68013
20260630,pca_q4,1,slot_offset_2,6144,0.09033567112169733,68013
20260630,pca_q4,1,neutral,52653,0.7741608221957567,68013
20260630,pca_q4,1,target,6144,0.09033567112169733,68013
20260630,pca_q4,2,route_slot_offset_3,6128,0.04077097596189032,150303
20260630,pca_q4,2,slot_offset_0,3072,0.020438713798127783,150303
20260630,pca_q4,2,slot_offset_1,3072,0.020438713798127783,150303
20260630,pca_q4,2,nuisance,3073,0.02044536702527561,150303
20260630,pca_q4,2,neutral,131886,0.8774675156184507,150303
20260630,pca_q4,2,target,3072,0.020438713798127783,150303
20260630,pca_q4,3,route_slot_offset_3,3088,0.03593664537001478,85929
20260630,pca_q4,3,slot_offset_0,3072,0.035750445134936984,85929
20260630,pca_q4,3,slot_offset_1,6144,0.07150089026987397,85929
20260630,pca_q4,3,slot_offset_2,3072,0.035750445134936984,85929
20260630,pca_q4,3,nuisance,5873,0.06834712378824379,85929
20260630,pca_q4,3,neutral,61608,0.7169640051670565,85929
20260630,pca_q4,3,target,3072,0.035750445134936984,85929
20260630,pca_q8,0,route_slot_offset_3,3072,0.03019075604650477,101753
20260630,pca_q8,0,slot_offset_0,3072,0.03019075604650477,101753
20260630,pca_q8,0,slot_offset_2,3072,0.03019075604650477,101753
20260630,pca_q8,0,neutral,86393,0.8490462197674762,101753
20260630,pca_q8,0,target,6144,0.06038151209300954,101753
20260630,pca_q8,1,route_slot_offset_3,6144,0.10704205721453709,57398
20260630,pca_q8,1,slot_offset_1,3072,0.053521028607268546,57398
20260630,pca_q8,1,nuisance,3072,0.053521028607268546,57398
20260630,pca_q8,1,neutral,38966,0.6788738283563888,57398
20260630,pca_q8,1,target,6144,0.10704205721453709,57398
20260630,pca_q8,2,route_slot_offset_3,3072,0.022713829409677037,135248
20260630,pca_q8,2,slot_offset_0,3072,0.022713829409677037,135248
20260630,pca_q8,2,slot_offset_1,9216,0.06814148822903111,135248
20260630,pca_q8,2,slot_offset_2,3072,0.022713829409677037,135248
20260630,pca_q8,2,neutral,116816,0.8637170235419378,135248
20260630,pca_q8,3,slot_offset_0,6144,0.062175536597953794,98817
20260630,pca_q8,3,slot_offset_2,6144,0.062175536597953794,98817
20260630,pca_q8,3,nuisance,9216,0.09326330489693069,98817
20260630,pca_q8,3,neutral,77313,0.7823856219071618,98817
20260630,pca_q16,0,route_slot_offset_3,3072,0.054081650617044875,56803
20260630,pca_q16,0,slot_offset_0,9216,0.16224495185113463,56803
20260630,pca_q16,0,slot_offset_2,6144,0.10816330123408975,56803
20260630,pca_q16,0,neutral,32227,0.567346795063641,56803
20260630,pca_q16,0,target,6144,0.10816330123408975,56803
20260630,pca_q16,1,route_slot_offset_3,3072,0.029489690127865453,104172
20260630,pca_q16,1,slot_offset_1,3072,0.029489690127865453,104172
20260630,pca_q16,1,slot_offset_2,6144,0.05897938025573091,104172
20260630,pca_q16,1,nuisance,3072,0.029489690127865453,104172
20260630,pca_q16,1,neutral,85740,0.8230618592328073,104172
20260630,pca_q16,1,target,3072,0.029489690127865453,104172
20260630,pca_q16,2,route_slot_offset_3,3072,0.022681965179639392,135438
20260630,pca_q16,2,nuisance,3072,0.022681965179639392,135438
20260630,pca_q16,2,neutral,129294,0.9546360696407212,135438
20260630,pca_q16,3,route_slot_offset_3,3072,0.03173455368118756,96803
20260630,pca_q16,3,slot_offset_0,3072,0.03173455368118756,96803
20260630,pca_q16,3,slot_offset_1,9216,0.0952036610435627,96803
20260630,pca_q16,3,nuisance,6144,0.06346910736237513,96803
20260630,pca_q16,3,neutral,72227,0.7461235705504995,96803
20260630,pca_q16,3,target,3072,0.03173455368118756,96803
20260630,pca_q32,0,nuisance,6144,0.07324924294809128,83878
20260630,pca_q32,0,neutral,71590,0.8535015141038175,83878
20260630,pca_q32,0,target,6144,0.07324924294809128,83878
20260630,pca_q32,1,route_slot_offset_3,3072,0.024919085975713625,123279
20260630,pca_q32,1,slot_offset_0,3072,0.024919085975713625,123279
20260630,pca_q32,1,slot_offset_1,3072,0.024919085975713625,123279
20260630,pca_q32,1,slot_offset_2,3072,0.024919085975713625,123279
20260630,pca_q32,1,neutral,110991,0.9003236560971455,123279
20260630,pca_q32,2,route_slot_offset_3,3072,0.03021896948592339,101658
20260630,pca_q32,2,slot_offset_0,3072,0.03021896948592339,101658
20260630,pca_q32,2,slot_offset_1,9216,0.09065690845777018,101658
20260630,pca_q32,2,neutral,80154,0.7884672135985362,101658
20260630,pca_q32,2,target,6144,0.06043793897184678,101658
20260630,pca_q32,3,route_slot_offset_3,6144,0.07279534602670584,84401
20260630,pca_q32,3,slot_offset_0,6144,0.07279534602670584,84401
20260630,pca_q32,3,slot_offset_2,9216,0.10919301904005876,84401
20260630,pca_q32,3,nuisance,6144,0.07279534602670584,84401
20260630,pca_q32,3,neutral,56753,0.6724209428798237,84401
20260630,bottleneck_ae_q4,0,route_slot_offset_3,3101,0.03376561155935932,91839
20260630,bottleneck_ae_q4,0,slot_offset_0,3072,0.033449841570574596,91839
20260630,bottleneck_ae_q4,0,slot_offset_1,3445,0.03751129694356428,91839
20260630,bottleneck_ae_q4,0,slot_offset_2,21,0.00022866102636134975,91839
20260630,bottleneck_ae_q4,0,neutral,79129,0.8616056359498688,91839
20260630,bottleneck_ae_q4,0,target,3071,0.03343895295027167,91839
20260630,bottleneck_ae_q4,1,route_slot_offset_3,6144,0.05850982782264209,105008
20260630,bottleneck_ae_q4,1,slot_offset_0,1085,0.010332546091726345,105008
20260630,bottleneck_ae_q4,1,slot_offset_1,2699,0.0257028035959165,105008
20260630,bottleneck_ae_q4,1,slot_offset_2,6150,0.05856696632637513,105008
20260630,bottleneck_ae_q4,1,nuisance,3072,0.029254913911321043,105008
20260630,bottleneck_ae_q4,1,neutral,79713,0.7591135913454213,105008
20260630,bottleneck_ae_q4,1,target,6145,0.05851935090659759,105008
20260630,bottleneck_ae_q4,2,route_slot_offset_3,3043,0.03016963604096646,100863
20260630,bottleneck_ae_q4,2,slot_offset_0,7973,0.07904781733638698,100863
20260630,bottleneck_ae_q4,2,slot_offset_1,3072,0.030457154754468932,100863
20260630,bottleneck_ae_q4,2,slot_offset_2,3045,0.030189464917759732,100863
20260630,bottleneck_ae_q4,2,nuisance,3072,0.030457154754468932,100863
20260630,bottleneck_ae_q4,2,neutral,80658,0.799678772195949,100863
20260630,bottleneck_ae_q4,3,slot_offset_0,158,0.0016543463237911754,95506
20260630,bottleneck_ae_q4,3,slot_offset_1,3072,0.03216551839674994,95506
20260630,bottleneck_ae_q4,3,slot_offset_2,3072,0.03216551839674994,95506
20260630,bottleneck_ae_q4,3,nuisance,6144,0.06433103679349989,95506
20260630,bottleneck_ae_q4,3,neutral,79988,0.8375180616924591,95506
20260630,bottleneck_ae_q4,3,target,3072,0.03216551839674994,95506
20260630,bottleneck_ae_q8,0,route_slot_offset_3,3072,0.033082415274771425,92859
20260630,bottleneck_ae_q8,0,slot_offset_0,3072,0.033082415274771425,92859
20260630,bottleneck_ae_q8,0,slot_offset_1,6144,0.06616483054954285,92859
20260630,bottleneck_ae_q8,0,nuisance,3072,0.033082415274771425,92859
20260630,bottleneck_ae_q8,0,neutral,77499,0.8345879236261429,92859
20260630,bottleneck_ae_q8,1,route_slot_offset_3,40,0.0003627854668141994,110258
20260630,bottleneck_ae_q8,1,slot_offset_2,6144,0.055723847702661033,110258
20260630,bottleneck_ae_q8,1,nuisance,6144,0.055723847702661033,110258
20260630,bottleneck_ae_q8,1,neutral,97930,0.8881895191278637,110258
20260630,bottleneck_ae_q8,2,route_slot_offset_3,6104,0.06506769001172583,93810
20260630,bottleneck_ae_q8,2,slot_offset_0,6144,0.06549408378637672,93810
20260630,bottleneck_ae_q8,2,slot_offset_1,3072,0.03274704189318836,93810
20260630,bottleneck_ae_q8,2,slot_offset_2,3072,0.03274704189318836,93810
20260630,bottleneck_ae_q8,2,neutral,69270,0.738407419251679,93810
20260630,bottleneck_ae_q8,2,target,6148,0.0655367231638418,93810
20260630,bottleneck_ae_q8,3,route_slot_offset_3,3072,0.0319039557997279,96289
20260630,bottleneck_ae_q8,3,slot_offset_0,3072,0.0319039557997279,96289
20260630,bottleneck_ae_q8,3,slot_offset_1,3072,0.0319039557997279,96289
20260630,bottleneck_ae_q8,3,slot_offset_2,3072,0.0319039557997279,96289
20260630,bottleneck_ae_q8,3,nuisance,3072,0.0319039557997279,96289
20260630,bottleneck_ae_q8,3,neutral,74789,0.7767138510110189,96289
20260630,bottleneck_ae_q8,3,target,6140,0.06376636999034158,96289
20260630,bottleneck_ae_q16,0,slot_offset_0,22,0.0002531441656023105,86907
20260630,bottleneck_ae_q16,0,slot_offset_1,3072,0.03534813076046809,86907
20260630,bottleneck_ae_q16,0,slot_offset_2,3072,0.03534813076046809,86907
20260630,bottleneck_ae_q16,0,nuisance,9178,0.10560714326809117,86907
20260630,bottleneck_ae_q16,0,neutral,65419,0.7527471895244342,86907
20260630,bottleneck_ae_q16,0,target,6144,0.07069626152093618,86907
20260630,bottleneck_ae_q16,1,route_slot_offset_3,3072,0.03173816017852715,96792
20260630,bottleneck_ae_q16,1,slot_offset_0,6145,0.06348665178940409,96792
20260630,bottleneck_ae_q16,1,slot_offset_1,3072,0.03173816017852715,96792
20260630,bottleneck_ae_q16,1,slot_offset_2,3072,0.03173816017852715,96792
20260630,bottleneck_ae_q16,1,nuisance,3110,0.03213075460781883,96792
20260630,bottleneck_ae_q16,1,neutral,75249,0.7774299528886685,96792
20260630,bottleneck_ae_q16,1,target,3072,0.03173816017852715,96792
20260630,bottleneck_ae_q16,2,route_slot_offset_3,9216,0.07979911680664993,115490
20260630,bottleneck_ae_q16,2,slot_offset_0,6121,0.053000259762750024,115490
20260630,bottleneck_ae_q16,2,slot_offset_2,3072,0.026599705602216642,115490
20260630,bottleneck_ae_q16,2,neutral,94009,0.8140012122261667,115490
20260630,bottleneck_ae_q16,2,target,3072,0.026599705602216642,115490
20260630,bottleneck_ae_q16,3,slot_offset_1,6144,0.06534293341274315,94027
20260630,bottleneck_ae_q16,3,slot_offset_2,3072,0.032671466706371576,94027
20260630,bottleneck_ae_q16,3,neutral,84811,0.9019855998808852,94027
20260630,bottleneck_ae_q32,0,route_slot_offset_3,3072,0.03191655151634788,96251
20260630,bottleneck_ae_q32,0,slot_offset_0,6144,0.06383310303269576,96251
20260630,bottleneck_ae_q32,0,slot_offset_1,6144,0.06383310303269576,96251
20260630,bottleneck_ae_q32,0,neutral,77819,0.8085006909019127,96251
20260630,bottleneck_ae_q32,0,target,3072,0.03191655151634788,96251
20260630,bottleneck_ae_q32,1,route_slot_offset_3,3072,0.026892874963888962,114231
20260630,bottleneck_ae_q32,1,slot_offset_1,3072,0.026892874963888962,114231
20260630,bottleneck_ae_q32,1,nuisance,6144,0.053785749927777925,114231
20260630,bottleneck_ae_q32,1,neutral,95799,0.8386427502166662,114231
20260630,bottleneck_ae_q32,1,target,6144,0.053785749927777925,114231
20260630,bottleneck_ae_q32,2,route_slot_offset_3,3072,0.024356402673495762,126127
20260630,bottleneck_ae_q32,2,slot_offset_0,3072,0.024356402673495762,126127
20260630,bottleneck_ae_q32,2,slot_offset_1,3072,0.024356402673495762,126127
20260630,bottleneck_ae_q32,2,slot_offset_2,3072,0.024356402673495762,126127
20260630,bottleneck_ae_q32,2,nuisance,3072,0.024356402673495762,126127
20260630,bottleneck_ae_q32,2,neutral,110767,0.8782179866325212,126127
20260630,bottleneck_ae_q32,3,route_slot_offset_3,3072,0.05426890667231968,56607
20260630,bottleneck_ae_q32,3,slot_offset_0,3072,0.05426890667231968,56607
20260630,bottleneck_ae_q32,3,slot_offset_2,9216,0.16280672001695903,56607
20260630,bottleneck_ae_q32,3,nuisance,3072,0.05426890667231968,56607
20260630,bottleneck_ae_q32,3,neutral,35103,0.6201176532937622,56607
20260630,bottleneck_ae_q32,3,target,3072,0.05426890667231968,56607
20260630,sae_l1_4x,0,route_slot_offset_3,6144,0.0980044982533378,62691
20260630,sae_l1_4x,0,slot_offset_0,9210,0.14691103986218118,62691
20260630,sae_l1_4x,0,slot_offset_2,6144,0.0980044982533378,62691
20260630,sae_l1_4x,0,nuisance,6144,0.0980044982533378,62691
20260630,sae_l1_4x,0,neutral,35049,0.5590754653778054,62691
20260630,sae_l1_4x,1,route_slot_offset_3,6144,0.08929583605842599,68805
20260630,sae_l1_4x,1,slot_offset_1,6144,0.08929583605842599,68805
20260630,sae_l1_4x,1,nuisance,3072,0.044647918029212995,68805
20260630,sae_l1_4x,1,neutral,44229,0.6428166557662961,68805
20260630,sae_l1_4x,1,target,9216,0.13394375408763898,68805
20260630,sae_l1_4x,2,slot_offset_0,3072,0.0221579475047064,138641
20260630,sae_l1_4x,2,slot_offset_1,3072,0.0221579475047064,138641
20260630,sae_l1_4x,2,slot_offset_2,3072,0.0221579475047064,138641
20260630,sae_l1_4x,2,nuisance,3072,0.0221579475047064,138641
20260630,sae_l1_4x,2,neutral,126353,0.9113682099811744,138641
20260630,sae_l1_4x,3,slot_offset_0,6,4.874917735763209e-05,123079
20260630,sae_l1_4x,3,slot_offset_1,3072,0.02495957880710763,123079
20260630,sae_l1_4x,3,slot_offset_2,3072,0.02495957880710763,123079
20260630,sae_l1_4x,3,neutral,113857,0.9250725144013194,123079
20260630,sae_l1_4x,3,target,3072,0.02495957880710763,123079
20260630,sae_topk_4x,0,route_slot_offset_3,3072,0.5,6144
20260630,sae_topk_4x,0,slot_offset_2,3072,0.5,6144
20260630,sae_topk_4x,1,slot_offset_1,3072,0.5,6144
20260630,sae_topk_4x,1,nuisance,3072,0.5,6144
20260630,sae_topk_4x,2,slot_offset_0,3072,0.5,6144
20260630,sae_topk_4x,2,nuisance,3072,0.5,6144
20260630,sae_topk_4x,3,route_slot_offset_3,9216,0.02459016393442623,374784
20260630,sae_topk_4x,3,slot_offset_0,9216,0.02459016393442623,374784
20260630,sae_topk_4x,3,slot_offset_1,9216,0.02459016393442623,374784
20260630,sae_topk_4x,3,slot_offset_2,9216,0.02459016393442623,374784
20260630,sae_topk_4x,3,nuisance,6144,0.01639344262295082,374784
20260630,sae_topk_4x,3,neutral,319488,0.8524590163934426,374784
20260630,sae_topk_4x,3,target,12288,0.03278688524590164,374784
20260630,sae_l1_8x,0,route_slot_offset_3,12288,0.14670662257190273,83759
