dim,seed,sharing,objective,first_stable_the_step,first_stable_a_step,first_stable_cake_step,first_stable_all_step,cake_pattern_exposure_at_stable,final_objective_loss,final_macro_loss,final_the_bayes_gap,final_a_bayes_gap,final_cake_loss,final_cake_accuracy,final_tail_common_energy_fraction,final_tail_contrast_common_energy_fraction,final_common_only_cake_loss,final_residual_only_cake_loss,final_rep_macro_top1_energy,final_rep_macro_effective_rank,final_rep_weighted_top1_energy,final_rep_weighted_effective_rank,final_embedding_raw_top1_energy,final_embedding_raw_effective_rank,final_embedding_centered_top1_energy,final_embedding_centered_effective_rank,final_Bqk_top1_energy,final_Bqk_effective_rank,final_Bvo_top1_energy,final_Bvo_effective_rank,final_loss_the_sun,final_loss_the_moon,final_loss_a_moon_cake,final_loss_a_banana_cake,final_loss_a_fruit_cake,final_cos_cake_moon_tail,final_cos_cake_moon_high,final_cos_cake_banana,final_cos_cake_fruit,final_cos_cake_sun,final_cos_cake_the,final_cos_cake_a,final_cos_moon_high_the,final_cos_moon_tail_a,final_cos_context_highmoon_tailmoon,final_cos_context_cake_moon_banana,final_cos_context_cake_moon_fruit,converged_objective_loss,converged_macro_loss,converged_the_bayes_gap,converged_a_bayes_gap,converged_cake_loss,converged_cake_accuracy,converged_tail_common_energy_fraction,converged_tail_contrast_common_energy_fraction,converged_common_only_cake_loss,converged_residual_only_cake_loss,converged_rep_macro_top1_energy,converged_rep_macro_effective_rank,converged_rep_weighted_top1_energy,converged_rep_weighted_effective_rank,converged_embedding_raw_top1_energy,converged_embedding_raw_effective_rank,converged_embedding_centered_top1_energy,converged_embedding_centered_effective_rank,converged_Bqk_top1_energy,converged_Bqk_effective_rank,converged_Bvo_top1_energy,converged_Bvo_effective_rank,converged_loss_the_sun,converged_loss_the_moon,converged_loss_a_moon_cake,converged_loss_a_banana_cake,converged_loss_a_fruit_cake,converged_cos_cake_moon_tail,converged_cos_cake_moon_high,converged_cos_cake_banana,converged_cos_cake_fruit,converged_cos_cake_sun,converged_cos_cake_the,converged_cos_cake_a,converged_cos_moon_high_the,converged_cos_moon_tail_a,converged_cos_context_highmoon_tailmoon,converged_cos_context_cake_moon_banana,converged_cos_context_cake_moon_fruit
8,0,shared,zipf_raw,30,60,50,60,50.0,0.6644338369369507,0.6069376468658447,3.4689903259277344e-05,0.00025177001953125,1.895374407467898e-05,1.0,0.9093424677848816,0.8937477469444275,0.00021625496447086334,1.5261482000350952,0.9683952331542969,1.1769119501113892,0.9649704694747925,1.1831806898117065,0.5770689845085144,3.1773221492767334,0.6106482148170471,2.791259765625,0.5248439311981201,2.2757527828216553,0.7289742231369019,2.197784900665283,0.6931546926498413,0.6932090520858765,0.5495990514755249,0.549370527267456,0.5493549704551697,0.37255236506462097,0.37255236506462097,0.5826701521873474,0.5157997012138367,-0.4450034499168396,0.022691428661346436,-0.11459439992904663,0.014488309621810913,0.22228793799877167,0.9999674558639526,0.8743388652801514,0.8806149959564209,0.6672483682632446,0.6119674444198608,0.001741647720336914,0.014040589332580566,0.0007200957625173032,1.0,0.9033380150794983,0.7824572324752808,8.705122309038416e-05,3.328963041305542,0.971703290939331,1.1508545875549316,0.9805904030799866,1.1120437383651733,0.6221157312393188,2.918997287750244,0.6857311725616455,2.4848146438598633,0.5171751976013184,2.287290096282959,0.6667253971099854,2.2576117515563965,0.6993124485015869,0.6904652118682861,0.6502829790115356,0.49943697452545166,0.5203396677970886,0.506666898727417,0.506666898727417,0.7106155157089233,0.6005680561065674,-0.5299625396728516,-0.03644871711730957,-0.4643888771533966,0.02671649307012558,0.2157912254333496,0.9999980330467224,0.9051464200019836,0.9077281355857849
8,0,shared,uniform_raw,30,50,20,50,60.0,0.6074632406234741,0.6074632406234741,0.0014571547508239746,0.00012302398681640625,2.9007467219344107e-06,1.0,0.7850991487503052,0.04893854632973671,0.015495173633098602,0.494075745344162,0.8570716977119446,1.5492384433746338,0.9078967571258545,1.3981785774230957,0.6253280639648438,2.695754289627075,0.6022871732711792,2.627281665802002,0.992973804473877,1.053411602973938,0.676358699798584,2.285895586013794,0.6436938643455505,0.7455148100852966,0.5502732396125793,0.5485780239105225,0.5492560863494873,0.4592996835708618,0.4592996835708618,0.5197557210922241,0.505028486251831,-0.02600611373782158,-0.15697866678237915,-0.4216740131378174,0.38511398434638977,0.3619559407234192,1.0,0.9190045595169067,0.8938198089599609,0.609161913394928,0.609161913394928,0.0029199719429016113,0.0035058259963989258,0.0003319722891319543,1.0,0.8993162512779236,0.10663732886314392,0.0026865461841225624,6.673469066619873,0.8850995302200317,1.4467518329620361,0.9065669178962708,1.3889906406402588,0.6608747839927673,2.517669916152954,0.6695388555526733,2.403310537338257,0.9925670027732849,1.0561472177505493,0.7524794340133667,2.0811569690704346,0.6757763028144836,0.7163580060005188,0.5884671211242676,0.5366341471672058,0.5285739898681641,0.6285679936408997,0.6285679936408997,0.5669556856155396,0.5578262805938721,-0.21641506254673004,-0.05507633090019226,-0.3849569857120514,0.3794364929199219,0.2906475365161896,1.0000001192092896,0.9310764670372009,0.9125904440879822
8,0,shared,zipf_reweight,30,50,20,50,20.0,0.6074632406234741,0.6074632406234741,0.0014571547508239746,0.00012302398681640625,2.9007467219344107e-06,1.0,0.7850991487503052,0.04893854632973671,0.015495173633098602,0.494075745344162,0.8570716977119446,1.5492384433746338,0.9078967571258545,1.3981785774230957,0.6253280639648438,2.695754289627075,0.6022871732711792,2.627281665802002,0.992973804473877,1.053411602973938,0.676358699798584,2.285895586013794,0.6436938643455505,0.7455148100852966,0.5502732396125793,0.5485780239105225,0.5492560863494873,0.4592996835708618,0.4592996835708618,0.5197557210922241,0.505028486251831,-0.02600611373782158,-0.15697866678237915,-0.4216740131378174,0.38511398434638977,0.3619559407234192,1.0,0.9190045595169067,0.8938198089599609,0.609161913394928,0.609161913394928,0.0029199719429016113,0.0035058259963989258,0.0003319722891319543,1.0,0.8993162512779236,0.10663732886314392,0.0026865461841225624,6.673469066619873,0.8850995302200317,1.4467518329620361,0.9065669178962708,1.3889906406402588,0.6608747839927673,2.517669916152954,0.6695388555526733,2.403310537338257,0.9925670027732849,1.0561472177505493,0.7524794340133667,2.0811569690704346,0.6757763028144836,0.7163580060005188,0.5884671211242676,0.5366341471672058,0.5285739898681641,0.6285679936408997,0.6285679936408997,0.5669556856155396,0.5578262805938721,-0.21641506254673004,-0.05507633090019226,-0.3849569857120514,0.3794364929199219,0.2906475365161896,1.0000001192092896,0.9310764670372009,0.9125904440879822
8,0,split,zipf_raw,20,40,30,40,30.0,0.6643856763839722,0.6068599820137024,1.3113021850585938e-06,4.4226646423339844e-05,1.211952530866256e-05,1.0,0.9932457208633423,0.0008779811323620379,4.768370445162873e-07,5.031631946563721,0.9831797480583191,1.0906695127487183,0.9533601403236389,1.2084687948226929,0.6644166111946106,2.3260226249694824,0.6734891533851624,2.159266471862793,0.9936140775680542,1.047755241394043,0.8615701794624329,1.5896636247634888,0.6931437253952026,0.6931532621383667,0.5493193864822388,0.5493454337120056,0.5493381023406982,0.547309160232544,-0.7108356356620789,0.5482769012451172,0.557344913482666,-0.7347539067268372,-0.09308192133903503,-0.48955509066581726,0.5439761281013489,0.3752157688140869,-0.9968652129173279,0.9994380474090576,0.9996606111526489,0.6677021384239197,0.6159414052963257,0.00043517351150512695,0.029610753059387207,0.00013847144145984203,1.0,0.99817955493927,0.17401123046875,0.00011900345998583362,2.0568270683288574,0.9930540323257446,1.043929100036621,0.9783946871757507,1.1110622882843018,0.7522551417350769,2.1312973499298096,0.7662141919136047,1.9608418941497803,0.9925567507743835,1.0548712015151978,0.920659065246582,1.4051659107208252,0.7230318188667297,0.6641328930854797,0.5296152830123901,0.5729373097419739,0.5899897813796997,0.7039859294891357,-0.771101176738739,0.7407829165458679,0.750251829624176,-0.7949522733688354,-0.28874117136001587,-0.4281795024871826,0.6618223190307617,0.2629018723964691,-0.9988117814064026,0.9994359612464905,0.9995211958885193
8,0,split,uniform_raw,20,30,30,30,90.0,0.6068503856658936,0.6068503856658936,7.152557373046875e-07,2.4318695068359375e-05,8.344645721081179e-07,1.0,0.9933609962463379,0.09637698531150818,9.675350884208456e-05,0.5847153067588806,0.9885995984077454,1.0651484727859497,0.9345338344573975,1.2742242813110352,0.7298593521118164,2.0421626567840576,0.7287986874580383,1.9747263193130493,0.9917689561843872,1.0599790811538696,0.8331711292266846,1.63960862159729,0.693218469619751,0.6930773258209229,0.5493911504745483,0.5488241314888,0.5497409105300903,0.5888271331787109,-0.47443217039108276,0.5349143743515015,0.6052248477935791,-0.4941340684890747,0.2133481502532959,-0.4046795964241028,0.5924590826034546,0.4915689527988434,-0.9971373081207275,0.9998950362205505,0.9998193383216858,0.6136061549186707,0.6136061549186707,0.0008080601692199707,0.021455764770507812,1.2079782209184486e-05,1.0,0.9816701412200928,0.3165593445301056,0.0007228180184029043,0.7127301096916199,0.9896765351295471,1.060394525527954,0.9501358866691589,1.2203524112701416,0.7557545304298401,1.9996346235275269,0.769932210445404,1.893967628479004,0.9878560900688171,1.084897518157959,0.864908754825592,1.5742385387420654,0.6539133191108704,0.7339971661567688,0.6497964262962341,0.47395965456962585,0.5563641786575317,0.7220043540000916,-0.5289875864982605,0.661994218826294,0.761587381362915,-0.5507746934890747,0.00924517959356308,-0.23577407002449036,0.7316187620162964,0.49457889795303345,-0.9925544857978821,0.9998141527175903,0.9993562698364258
8,0,split,zipf_reweight,20,30,30,30,30.0,0.6068503856658936,0.6068503856658936,7.152557373046875e-07,2.4318695068359375e-05,8.344645721081179e-07,1.0,0.9933609962463379,0.09637698531150818,9.675350884208456e-05,0.5847153067588806,0.9885995984077454,1.0651484727859497,0.9345338344573975,1.2742242813110352,0.7298593521118164,2.0421626567840576,0.7287986874580383,1.9747263193130493,0.9917689561843872,1.0599790811538696,0.8331711292266846,1.63960862159729,0.693218469619751,0.6930773258209229,0.5493911504745483,0.5488241314888,0.5497409105300903,0.5888271331787109,-0.47443217039108276,0.5349143743515015,0.6052248477935791,-0.4941340684890747,0.2133481502532959,-0.4046795964241028,0.5924590826034546,0.4915689527988434,-0.9971373081207275,0.9998950362205505,0.9998193383216858,0.6136061549186707,0.6136061549186707,0.0008080601692199707,0.021455764770507812,1.2079782209184486e-05,1.0,0.9816701412200928,0.3165593445301056,0.0007228180184029043,0.7127301096916199,0.9896765351295471,1.060394525527954,0.9501358866691589,1.2203524112701416,0.7557545304298401,1.9996346235275269,0.769932210445404,1.893967628479004,0.9878560900688171,1.084897518157959,0.864908754825592,1.5742385387420654,0.6539133191108704,0.7339971661567688,0.6497964262962341,0.47395965456962585,0.5563641786575317,0.7220043540000916,-0.5289875864982605,0.661994218826294,0.761587381362915,-0.5507746934890747,0.00924517959356308,-0.23577407002449036,0.7316187620162964,0.49457889795303345,-0.9925544857978821,0.9998141527175903,0.9993562698364258
8,1,shared,zipf_raw,20,80,80,80,80.0,0.667472243309021,0.6085172891616821,0.003802478313446045,0.0004495382308959961,6.289683369686827e-05,1.0,0.9378945827484131,0.7288574576377869,6.420788849936798e-05,1.9185599088668823,0.9531089067459106,1.2294844388961792,0.9679045677185059,1.1682624816894531,0.4439706802368164,3.3849902153015137,0.5168169736862183,2.984712600708008,0.978271484375,1.137855052947998,0.7703019380569458,1.9881376028060913,0.7830168604850769,0.6108824610710144,0.5450074076652527,0.5532987117767334,0.5503809452056885,0.02863321453332901,0.02863321453332901,0.07493580132722855,0.16465355455875397,-0.5636764764785767,-0.09182032942771912,-0.7455357313156128,-0.034058935940265656,0.3056759536266327,1.0,0.7863375544548035,0.7847607731819153,0.6771009564399719,0.616899311542511,0.014054596424102783,0.012072205543518066,0.002710931934416294,1.0,0.8593087792396545,0.8993633985519409,0.02193388156592846,1.0299619436264038,0.9670857191085815,1.1667158603668213,0.9845487475395203,1.090584635734558,0.4655728340148926,3.2534823417663574,0.5806255340576172,2.799860954284668,0.9794129729270935,1.1326789855957031,0.8212109208106995,1.8201130628585815,0.8694971203804016,0.5449064373970032,0.46161532402038574,0.6139811277389526,0.5944966673851013,0.21561715006828308,0.21561715006828308,0.15535002946853638,0.2814358174800873,-0.5407356023788452,-0.1686515212059021,-0.6873904466629028,-0.008973188698291779,0.47166359424591064,0.9999977350234985,0.657342255115509,0.6631988286972046
8,1,shared,uniform_raw,40,30,30,40,90.0,0.6073427200317383,0.6073427200317383,0.001064300537109375,0.00024819374084472656,0.0,1.0,0.9787711501121521,0.5233845114707947,0.0,5.1806511878967285,0.9723324775695801,1.140703558921814,0.9833588004112244,1.0916309356689453,0.5743489861488342,2.730691909790039,0.5837908983230591,2.3334736824035645,0.8408023118972778,1.7866559028625488,0.7918512225151062,1.8377869129180908,0.7319436073303223,0.6564793586730957,0.5479635000228882,0.5502814054489136,0.5500458478927612,-0.1557103842496872,-0.1557103842496872,0.26493319869041443,0.33559831976890564,-0.7606074213981628,0.1992078721523285,-0.36096954345703125,-0.36296898126602173,0.23142868280410767,0.9999998807907104,0.9389798641204834,0.940329909324646,0.6168341636657715,0.6168341040611267,0.022869348526000977,0.0028127431869506836,0.0,1.0,0.9750315546989441,0.6079968214035034,0.0,4.685920715332031,0.9791824817657471,1.1112409830093384,0.9898126721382141,1.0613962411880493,0.6005416512489319,2.6820387840270996,0.6180546283721924,2.340618371963501,0.8117102980613708,1.9266149997711182,0.7790127396583557,1.850670337677002,0.5021421909332275,0.9298908710479736,0.5215432643890381,0.5997531414031982,0.5308411121368408,-0.0482102632522583,-0.0482102632522583,0.25825291872024536,0.31544387340545654,-0.7811222672462463,0.056461185216903687,-0.5857937335968018,-0.34906965494155884,0.17873159050941467,0.9999998807907104,0.9434282183647156,0.9462055563926697
8,1,shared,zipf_reweight,40,30,30,40,30.0,0.6073427200317383,0.6073427200317383,0.001064300537109375,0.00024819374084472656,0.0,1.0,0.9787711501121521,0.5233845114707947,0.0,5.1806511878967285,0.9723324775695801,1.140703558921814,0.9833588004112244,1.0916309356689453,0.5743489861488342,2.730691909790039,0.5837908983230591,2.3334736824035645,0.8408023118972778,1.7866559028625488,0.7918512225151062,1.8377869129180908,0.7319436073303223,0.6564793586730957,0.5479635000228882,0.5502814054489136,0.5500458478927612,-0.1557103842496872,-0.1557103842496872,0.26493319869041443,0.33559831976890564,-0.7606074213981628,0.1992078721523285,-0.36096954345703125,-0.36296898126602173,0.23142868280410767,0.9999998807907104,0.9389798641204834,0.940329909324646,0.6168341636657715,0.6168341040611267,0.022869348526000977,0.0028127431869506836,0.0,1.0,0.9750315546989441,0.6079968214035034,0.0,4.685920715332031,0.9791824817657471,1.1112409830093384,0.9898126721382141,1.0613962411880493,0.6005416512489319,2.6820387840270996,0.6180546283721924,2.340618371963501,0.8117102980613708,1.9266149997711182,0.7790127396583557,1.850670337677002,0.5021421909332275,0.9298908710479736,0.5215432643890381,0.5997531414031982,0.5308411121368408,-0.0482102632522583,-0.0482102632522583,0.25825291872024536,0.31544387340545654,-0.7811222672462463,0.056461185216903687,-0.5857937335968018,-0.34906965494155884,0.17873159050941467,0.9999998807907104,0.9434282183647156,0.9462055563926697
8,1,split,zipf_raw,20,50,30,50,30.0,0.6643863320350647,0.6068578958511353,3.337860107421875e-06,4.0531158447265625e-05,6.119390945968917e-06,1.0,0.976607620716095,0.16161252558231354,0.0,10.774696350097656,0.9935000538825989,1.041061520576477,0.9749606251716614,1.1250808238983154,0.7334650158882141,2.0301079750061035,0.7259275317192078,2.018749475479126,0.9660658240318298,1.1928480863571167,0.8928154110908508,1.4986519813537598,0.693150520324707,0.693150520324707,0.5493322014808655,0.5493290424346924,0.5493271946907043,0.4387979209423065,-0.7624832987785339,0.41432827711105347,0.40881848335266113,-0.7679428458213806,0.14017698168754578,-0.6475406885147095,0.46431177854537964,0.35978907346725464,-0.984965443611145,0.9997824430465698,0.9997981786727905,0.6654183864593506,0.6098592877388,5.078315734863281e-05,0.009802460670471191,0.00018551218090578914,1.0,0.9920455813407898,0.5560446381568909,2.5033916699612746e-06,5.477268218994141,0.9974304437637329,1.0189626216888428,0.9923770427703857,1.0464391708374023,0.7829053401947021,1.9211069345474243,0.7813858389854431,1.8954622745513916,0.962947428226471,1.2086601257324219,0.9476463794708252,1.2951459884643555,0.6831338405609131,0.7032620906829834,0.6143155694007874,0.5279577374458313,0.5206272006034851,0.588719367980957,-0.8308589458465576,0.5620731115341187,0.557171642780304,-0.8345156311988831,-0.12706534564495087,-0.5470403432846069,0.6075077056884766,0.3213643431663513,-0.9943691492080688,0.9997760057449341,0.9997739195823669
